00:00:00.0095657
00:00:00.0000073
00:00:00.0000082
00:00:00.0000121
00:00:00.0000155
00:00:00.0000246
00:00:00.0000228
00:00:00.0000243
00:00:00.0000264
00:00:00.0000285
00:00:00.0000341
00:00:00.0000358
00:00:00.0000374
00:00:00.0000433
00:00:00.0000423
00:00:00.0000470
00:00:00.0000515
00:00:00.0000526
00:00:00.0000571
00:00:00.0000614
00:00:00.0000649
00:00:00.0000670
00:00:00.0000703
00:00:00.0000738
00:00:00.0000774
00:00:00.0000903
00:00:00.0000878
00:00:00.0000905
00:00:00.0000925
00:00:00.0000945
00:00:00.0000961
00:00:00.0001005
00:00:00.0001049
00:00:00.0001060
00:00:00.0001084
00:00:00.0001195
00:00:00.0001157
00:00:00.0001188
00:00:00.0001211
00:00:00.0001246
00:00:00.0001258
00:00:00.0001286
00:00:00.0001286
00:00:00.0001825
00:00:00.0001757
00:00:00.0001344
00:00:00.0001274
00:00:00.0001338
00:00:00.0001344
00:00:00.0001379
00:00:00.0001525
00:00:00.0001505
00:00:00.0001438
00:00:00.0001480
00:00:00.0001493
00:00:00.0001534
00:00:00.0001544
00:00:00.0001772
00:00:00.0001632
00:00:00.0001635
00:00:00.0001684
00:00:00.0001699
00:00:00.0001733
00:00:00.0001955
00:00:00.0001770
00:00:00.0001801
00:00:00.0001827
00:00:00.0001854
00:00:00.0002028
00:00:00.0001991
00:00:00.0001939
00:00:00.0002291
00:00:00.0002851
00:00:00.0002464
00:00:00.0002052
00:00:00.0002095
00:00:00.0002118
00:00:00.0002186
00:00:00.0002173
00:00:00.0002208
00:00:00.0002208
00:00:00.0002250
00:00:00.0002805
00:00:00.0002495
00:00:00.0002524
00:00:00.0002578
00:00:00.0002593
00:00:00.0002612
00:00:00.0002620
00:00:00.0002665
00:00:00.0002513
00:00:00.0002530
00:00:00.0002561
00:00:00.0002621
00:00:00.0002593
00:00:00.0002622
00:00:00.0002640
00:00:00.0002738
00:00:00.0002701
00:00:00.0002754
